Feature,Importance
Customers_2322-VCZHZ,5.052539534452561e-05
Customers_0151-ONTOV,5.050842412804668e-05
TotalCharges_649.65,5.0497005586369164e-05
TotalCharges_5222.35,5.047696319102922e-05
Customers_8931-GJJIQ,5.045843548251473e-05
TotalCharges_82.3,5.045255916289943e-05
TotalCharges_355.1,5.045170216351157e-05
Customers_9631-XEYKE,5.04434123143375e-05
Customers_3801-HMYNL,5.038554241972507e-05
Customers_3351-NGXYI,5.035799213418078e-05
Customers_5597-GLBUC,5.034538368343858e-05
Customers_8468-EHYJA,5.03386414649349e-05
Customers_5482-VXSXJ,5.0320725554888074e-05
Customers_8313-KTIHG,5.0305016136451205e-05
Customers_8086-OVPWV,5.027394546961346e-05
TotalCharges_723.4,5.026882211958416e-05
TotalCharges_5931,5.0253614435184096e-05
Customers_3068-OMWZA,5.025090232051277e-05
Customers_1785-BPHTP,5.0236185644251414e-05
Customers_8943-URTMR,5.023121149771984e-05
Customers_3071-VBYPO,5.0200525956408445e-05
Customers_2058-DCJBE,5.015267584211989e-05
Customers_7895-VONWT,5.0080711754919734e-05
Customers_1363-TXLSL,5.0005108921323505e-05
Customers_5960-MVTUK,4.9971923580293746e-05
Customers_4285-GYRQC,4.9955066908481324e-05
Customers_3811-VBYBZ,4.98731249479592e-05
TotalCharges_4133.95,4.987238903919688e-05
TotalCharges_3851.45,4.9827732691220666e-05
TotalCharges_2093.4,4.9826425160110636e-05
TotalCharges_214.4,4.966579341925706e-05
TotalCharges_676.7,4.963415177927959e-05
TotalCharges_20.4,4.9624023606746296e-05
TotalCharges_1217.25,4.961030567359684e-05
TotalCharges_50.7,4.958452403446601e-05
Customers_4583-PARNH,4.9572854865778906e-05
TotalCharges_524.35,4.956530731577132e-05
Customers_1307-ATKGB,4.9556498091673644e-05
TotalCharges_4459.8,4.953592415139303e-05
TotalCharges_1093.4,4.9500880890649585e-05
TotalCharges_738.2,4.9474492823424276e-05
Customers_3177-LASXD,4.938889448933889e-05
TotalCharges_1152.8,4.938205661535299e-05
TotalCharges_132.4,4.929762530611417e-05
TotalCharges_75.9,4.928547664557818e-05
TotalCharges_158.4,4.9273467039490666e-05
Customers_7147-AYBAA,4.920059276853584e-05
TotalCharges_475.1,4.919638252785692e-05
TotalCharges_2970.8,4.9182614067722836e-05
TotalCharges_523.15,4.916380688316859e-05
Customers_7892-QVYKW,4.913137090897277e-05
Customers_5889-LFOLL,4.912667755618721e-05
TotalCharges_2095,4.9117823997511795e-05
Customers_2982-VPSGI,4.90787964942229e-05
Customers_0812-WUPTB,4.905017721650513e-05
Customers_5349-IECLD,4.8976293937972886e-05
Customers_4781-ZXYGU,4.8924893247029e-05
TotalCharges_1411.65,4.887442646646373e-05
Customers_2568-BRGYX,4.8861495478731454e-05
Customers_6896-SRVYQ,4.8845354505428096e-05
Customers_5533-NHFRF,4.884270864034992e-05
TotalCharges_658.1,4.8829883688221566e-05
TotalCharges_244.85,4.879952126460577e-05
Customers_8695-WDYEA,4.874672692386058e-05
Customers_9885-AIBVB,4.873441943648127e-05
TotalCharges_268.35,4.8627525636933563e-05
Customers_6496-SLWHQ,4.8625431905039e-05
Customers_5564-NEMQO,4.8597449872140045e-05
Customers_7159-FVYPK,4.854551078932009e-05
Customers_0709-TVGUR,4.852731407058958e-05
TotalCharges_1706.45,4.84861533060304e-05
Customers_4094-NSEDU,4.847900426743725e-05
Customers_2081-VEYEH,4.840050296763545e-05
Customers_4536-PLEQY,4.83614533696627e-05
TotalCharges_4922.4,4.836140878305228e-05
Customers_6652-YFFJO,4.833315481470293e-05
TotalCharges_7521.95,4.8330577333987495e-05
Customers_3746-EUBYR,4.8252812437065985e-05
TotalCharges_2088.05,4.825013441822472e-05
TotalCharges_313.6,4.82251348750966e-05
Customers_7341-LXCAF,4.820287673778936e-05
Customers_3793-MMFUH,4.8188788894598315e-05
Customers_0374-AACSZ,4.817738934777857e-05
Customers_8042-JVNFH,4.8174710572861723e-05
Customers_7274-RTAPZ,4.8167975682967695e-05
Customers_0929-PECLO,4.814588582350336e-05
TotalCharges_751.65,4.8115909226886194e-05
Customers_6218-KNUBD,4.806341479468566e-05
TotalCharges_1793.25,4.8035454992142836e-05
TotalCharges_635.6,4.801792481232272e-05
Customers_4931-TRZWN,4.7978343293306536e-05
TotalCharges_927.15,4.797520189322553e-05
Customers_5442-UTCVD,4.792241921591184e-05
TotalCharges_3147.15,4.7905801439065905e-05
TotalCharges_4063,4.79016127919449e-05
Customers_9168-INPSZ,4.7897535089998697e-05
TotalCharges_2187.15,4.787731089829891e-05
Customers_1024-VRZHF,4.787299372447701e-05
Customers_2049-BAFNW,4.7847394058800054e-05
Customers_1028-FFNJK,4.7843332737680544e-05
TotalCharges_4747.2,4.779938842006562e-05
Customers_0428-IKYCP,4.7795853096352606e-05
TotalCharges_196.9,4.7670088153329616e-05
TotalCharges_710.05,4.764958499819023e-05
Customers_0916-QOFDP,4.763005232527537e-05
Customers_5229-PRWKT,4.762787340902785e-05
Customers_4210-QFJMF,4.7623474270660865e-05
TotalCharges_1293.8,4.7618177545270224e-05
TotalCharges_4902.8,4.761524103306452e-05
TotalCharges_54.3,4.756013265106959e-05
TotalCharges_818.45,4.755979989136265e-05
TotalCharges_849.1,4.7509003807370586e-05
TotalCharges_3645.05,4.748971013233173e-05
Customers_7389-KBFIT,4.743770965353019e-05
TotalCharges_6444.05,4.743296418825735e-05
TotalCharges_205.05,4.740274046115805e-05
Customers_1472-TNCWL,4.736777823603092e-05
TotalCharges_644.35,4.7325089366051877e-05
Customers_2373-NTKOD,4.730422928117796e-05
Customers_7508-MYBOG,4.7281980404049296e-05
TotalCharges_3452.55,4.7275332317586444e-05
TotalCharges_1218.55,4.724301823830893e-05
TotalCharges_729.95,4.722611246229453e-05
TotalCharges_83.4,4.7157643677642826e-05
Customers_0564-JJHGS,4.7154391819754033e-05
Customers_7314-OXENN,4.7133840853760525e-05
TotalCharges_781.4,4.712327606889437e-05
TotalCharges_1794.65,4.7107071047296086e-05
TotalCharges_78.45,4.7100966631854034e-05
Customers_6726-WEXXK,4.708648404928157e-05
Customers_7601-WFVZV,4.7079787711857216e-05
Customers_3452-SRFEG,4.706676730126828e-05
Customers_2660-EMUBI,4.705377102020372e-05
TotalCharges_1350.15,4.704950586419111e-05
Customers_0064-YIJGF,4.7045141579877875e-05
Customers_3643-AHCFP,4.7042018047165536e-05
Customers_1104-TNLZA,4.699086453876119e-05
Customers_1932-UEDCX,4.6987398167360535e-05
TotalCharges_576.65,4.69292953596568e-05
Customers_2672-TGEFF,4.692360508588621e-05
TotalCharges_1046.1,4.6920790216208926e-05
Customers_4685-ERGHK,4.690524447788386e-05
TotalCharges_95.6,4.6902516275179216e-05
TotalCharges_146.05,4.687878525304914e-05
TotalCharges_362.6,4.686006664421675e-05
TotalCharges_48.45,4.683134063548999e-05
Customers_4801-JZAZL,4.681502317159187e-05
Customers_0488-GSLFR,4.681221443736211e-05
Customers_2273-QCKXA,4.679315629013246e-05
Customers_9306-CPCBC,4.674329148342436e-05
TotalCharges_289.1,4.671861136650527e-05
Customers_0684-AOSIH,4.670640819191424e-05
Customers_4501-EQDRN,4.668536983838361e-05
Customers_4948-WBBKL,4.6684653996922056e-05
TotalCharges_250.05,4.665640686569773e-05
Customers_0122-OAHPZ,4.662666717718871e-05
TotalCharges_1184,4.66113185592586e-05
TotalCharges_81.7,4.654719200347609e-05
TotalCharges_404.35,4.652845435190082e-05
Customers_7503-ZGUZJ,4.6526503439654746e-05
Customers_4566-NECEV,4.6503963287956975e-05
TotalCharges_3143.65,4.64629807178569e-05
TotalCharges_1336.9,4.6461904394970576e-05
Customers_7410-OIEDU,4.643647626958649e-05
Customers_2506-TNFCO,4.639325510473568e-05
TotalCharges_3204.4,4.638254810039509e-05
TotalCharges_80.3,4.637899817938059e-05
TotalCharges_560.85,4.634835243409608e-05
Customers_3589-PPVKW,4.6299720330868696e-05
TotalCharges_78.65,4.6286903682992204e-05
TotalCharges_3340.55,4.621598368901822e-05
Customers_5439-WIKXB,4.6191451666587925e-05
TotalCharges_79.9,4.6134980673703514e-05
TotalCharges_3988.5,4.611817565662318e-05
TotalCharges_3365.4,4.6113912485182416e-05
Customers_4145-UQXUQ,4.6107920686755856e-05
Customers_2786-GCDPI,4.610790346540587e-05
Customers_7526-BEZQB,4.605490192830441e-05
Customers_8654-DHAOW,4.5994222142780056e-05
TotalCharges_918.6,4.598181067661426e-05
Customers_8647-SDTWQ,4.5962835048042735e-05
TotalCharges_4040.65,4.5848115024812306e-05
Customers_2625-TRCZQ,4.584235465646394e-05
TotalCharges_189.1,4.5788439513619824e-05
Customers_2135-RXIHG,4.571154949891443e-05
Customers_1724-BQUHA,4.569455580749365e-05
Customers_2842-BCQGE,4.569142873196016e-05
Customers_4026-SKKHW,4.56727042173746e-05
Customers_6859-RKMZJ,4.566670783055797e-05
TotalCharges_1374.9,4.565013555075432e-05
Customers_3853-LYGAM,4.564884932960376e-05
TotalCharges_3865.6,4.563913944526427e-05
TotalCharges_265.8,4.560262952147853e-05
Customers_3055-OYMSE,4.5592421654045447e-05
Customers_2903-YYTBW,4.557637309724565e-05
TotalCharges_1127.2,4.5559512278883784e-05
TotalCharges_1170.5,4.54981960300821e-05
Customers_6437-UKHMV,4.549573872924642e-05
Customers_7330-WZLNC,4.549545861071007e-05
TotalCharges_3217.65,4.537199056901405e-05
Customers_2446-BEGGB,4.536266636338804e-05
Customers_7638-QVMVY,4.533758329437567e-05
Customers_6656-JWRQX,4.5334149292674865e-05
TotalCharges_36.45,4.5320579365959775e-05
Customers_3956-CJUST,4.530731975890293e-05
Customers_8272-ONJLV,4.52862877921467e-05
TotalCharges_187.45,4.5286084619817894e-05
Customers_2538-OIMXF,4.5195872270118924e-05
Customers_8885-QSQBX,4.514232941786308e-05
Customers_6618-RYATB,4.5141619625114666e-05
TotalCharges_820.5,4.514018014149253e-05
TotalCharges_2897.95,4.512806286643672e-05
TotalCharges_864.85,4.51274932649699e-05
TotalCharges_902.25,4.510702143403315e-05
TotalCharges_523.1,4.509027997802679e-05
TotalCharges_34.7,4.507851220331043e-05
TotalCharges_5890,4.504208142144523e-05
TotalCharges_2997.45,4.498711911459254e-05
Customers_3914-FDRHP,4.496675660790727e-05
Customers_5626-MGTUK,4.4910320338736936e-05
TotalCharges_711.15,4.4886092582305724e-05
Customers_2460-NGXBJ,4.4856288736110994e-05
TotalCharges_217.1,4.4853706672637e-05
Customers_1194-HVAIF,4.480172713375313e-05
TotalCharges_235.5,4.474244198173351e-05
Customers_4626-GYCZP,4.471741707450236e-05
Customers_3995-WFCSM,4.4709684018674745e-05
Customers_7798-JVXYM,4.4705075492979353e-05
Customers_1156-ZFYDO,4.4672851002204606e-05
TotalCharges_3343.15,4.4666552447858675e-05
Customers_4690-PKDQG,4.460787416486557e-05
TotalCharges_511.25,4.46045686958457e-05
TotalCharges_1505.45,4.458700275365769e-05
TotalCharges_378.4,4.45711700325916e-05
TotalCharges_6223.3,4.4549364985311664e-05
Customers_1482-OXZSY,4.454630871012951e-05
Customers_0637-KVDLV,4.453937854204363e-05
Customers_6243-OZGFH,4.4514266427865475e-05
Customers_8816-VXNZD,4.448388616351331e-05
Customers_8051-HJRLT,4.448176340323435e-05
Customers_8337-UPOAQ,4.4475554147892324e-05
TotalCharges_139.05,4.4431375756214035e-05
Customers_1777-JYQPJ,4.441704423683992e-05
TotalCharges_1108.6,4.441031034762886e-05
TotalCharges_4385.05,4.4396027032568024e-05
Customers_4759-TRPLW,4.437697205926407e-05
Customers_1031-IIDEO,4.437582013669742e-05
TotalCharges_762.5,4.430784706344561e-05
Customers_4140-MUHUG,4.429171880124016e-05
TotalCharges_1850.65,4.428428942680007e-05
Customers_5215-LNLDJ,4.426253178035858e-05
TotalCharges_71.15,4.422674715512478e-05
Customers_6888-SBYAI,4.417195664301622e-05
Customers_6569-KTMDU,4.414747012343011e-05
Customers_9821-BESNZ,4.412453418628521e-05
TotalCharges_4904.85,4.411912881734906e-05
Customers_3162-KKZXO,4.408456982297896e-05
TotalCharges_4473,4.408249245021699e-05
TotalCharges_5749.8,4.4064488824248254e-05
Customers_2619-WFQWU,4.406329451883014e-05
TotalCharges_3366.05,4.404608757276811e-05
Customers_5583-SXDAG,4.403177329375872e-05
Customers_9391-EOYLI,4.401841973215013e-05
TotalCharges_231.8,4.401049247072073e-05
Customers_4109-CYRBD,4.400960267062455e-05
TotalCharges_1743.9,4.3995720349267115e-05
TotalCharges_160.85,4.398524773952184e-05
TotalCharges_1381.8,4.3948044628439135e-05
Customers_3254-YRILK,4.394589900566349e-05
Customers_7567-ECMCM,4.393804282018261e-05
Customers_9061-TIHDA,4.3934052719818043e-05
TotalCharges_580.8,4.392920606024608e-05
Customers_3370-GQEAL,4.392767751445227e-05
TotalCharges_1288.3,4.392323026678427e-05
Customers_6968-GMKPR,4.390274186366894e-05
Customers_4128-ETESU,4.3888788102964904e-05
Customers_1996-DBMUS,4.388343409625114e-05
Customers_2014-MKGMH,4.385769305138289e-05
TotalCharges_244.1,4.385708063675823e-05
TotalCharges_436.2,4.3842233695760814e-05
TotalCharges_54.5,4.381166095177977e-05
Customers_9134-CEQMF,4.374529376842099e-05
TotalCharges_49.05,4.373737563718692e-05
Customers_7975-TZMLR,4.371883775784635e-05
TotalCharges_1461.15,4.371579338314196e-05
TotalCharges_3645.5,4.3709989681688914e-05
Customers_7089-IVVAZ,4.369372269015676e-05
TotalCharges_278.4,4.3669299755125627e-05
TotalCharges_585.95,4.366564276210373e-05
TotalCharges_856.65,4.3542352881105756e-05
Customers_1818-ESQMW,4.354115963771515e-05
Customers_0318-QUUOB,4.350993369783341e-05
TotalCharges_521.3,4.350361708504341e-05
TotalCharges_1820.9,4.348986286915421e-05
Customers_2360-RDGRO,4.345449710608661e-05
TotalCharges_3720.35,4.3446319459169e-05
TotalCharges_1442,4.3430533800128404e-05
TotalCharges_167.2,4.338818645438242e-05
Customers_7878-JGDKK,4.338009629986749e-05
Customers_7521-AFHAB,4.335713698444196e-05
Customers_4680-KUTAJ,4.33564763972595e-05
TotalCharges_2119.5,4.3341404187683876e-05
Customers_2675-OTVVJ,4.3324904390260876e-05
TotalCharges_3344.1,4.33156519727254e-05
TotalCharges_889.9,4.330853615805328e-05
TotalCharges_966.25,4.3308194087329195e-05
TotalCharges_4690.65,4.327188758912827e-05
Customers_8329-GWVPJ,4.3264685233737974e-05
TotalCharges_144.15,4.3255240960368234e-05
Customers_3727-RJMEO,4.3244401336694273e-05
Customers_7501-VTYLJ,4.324142725720039e-05
TotalCharges_3782.4,4.32363577039413e-05
TotalCharges_4946.05,4.322761707750735e-05
TotalCharges_295.65,4.3208655321248625e-05
TotalCharges_334.8,4.3198601238345225e-05
TotalCharges_688.65,4.3170983697733e-05
TotalCharges_973.65,4.313948435390613e-05
Customers_2676-ISHSF,4.312331157508367e-05
Customers_6711-FLDFB,4.311028165403361e-05
Customers_8393-JMVMB,4.308168850250262e-05
Customers_7905-TVXTA,4.298966693742906e-05
TotalCharges_970.45,4.2983343347957865e-05
Customers_7072-MBHEV,4.2968270114866075e-05
Customers_4795-KTRTH,4.295505310821045e-05
TotalCharges_637.4,4.294330556700991e-05
Customers_0311-QYWSS,4.290789493706991e-05
TotalCharges_679.3,4.2889350553038206e-05
Customers_8167-GJLRN,4.288269213465947e-05
TotalCharges_69.15,4.2837067033821985e-05
TotalCharges_119.5,4.282092606928289e-05
Customers_7665-TOALD,4.282080340513342e-05
TotalCharges_2157.3,4.279132199679821e-05
TotalCharges_579,4.275719399319948e-05
Customers_9261-WDCAF,4.274041315543502e-05
Customers_1469-LBJQJ,4.273097066416244e-05
TotalCharges_220.45,4.2699251276446474e-05
Customers_5644-PDMZC,4.268162341111083e-05
TotalCharges_260.9,4.265407830658749e-05
Customers_2823-LKABH,4.261574972226295e-05
Customers_3665-JATSN,4.2548814593393464e-05
TotalCharges_2462.55,4.254421832454902e-05
Customers_6741-EGCBI,4.253496157431829e-05
Customers_4192-GORJT,4.252080874810195e-05
Customers_6537-QLGEX,4.250096574162956e-05
TotalCharges_2401.05,4.248701410443932e-05
TotalCharges_2807.65,4.2477279561013885e-05
TotalCharges_906.85,4.247458825272255e-05
Customers_0880-FVFWF,4.246953056492482e-05
Customers_4482-FTFFX,4.2434673083677465e-05
TotalCharges_6690.75,4.24272467374366e-05
Customers_7779-LGOVN,4.2416978102597744e-05
TotalCharges_664.4,4.2398107825101105e-05
Customers_1195-OIYEJ,4.239434616064037e-05
Customers_2462-XIIJB,4.2377997705166135e-05
TotalCharges_338.9,4.235183129197882e-05
TotalCharges_110.05,4.234875805376143e-05
TotalCharges_455.5,4.233030237524215e-05
TotalCharges_118.4,4.225038135233182e-05
Customers_4879-GZLFH,4.224887789757204e-05
TotalCharges_100.2,4.223569520261905e-05
TotalCharges_6470.1,4.222184181310157e-05
TotalCharges_560.6,4.22217306225272e-05
Customers_9714-EDSUC,4.220783720207883e-05
TotalCharges_582.5,4.218568272046844e-05
Customers_1907-YLNYW,4.2180939432696015e-05
TotalCharges_301.4,4.2176880322633384e-05
Customers_2040-VZIKE,4.209823569200695e-05
Customers_7401-RUBNK,4.209722877337246e-05
TotalCharges_412.1,4.205343288482636e-05
Customers_5027-QPKTE,4.2045761106623304e-05
TotalCharges_70.55,4.2044806109672766e-05
TotalCharges_3089.6,4.203708079882884e-05
TotalCharges_100.8,4.20027984961084e-05
TotalCharges_1212.85,4.199325140670619e-05
TotalCharges_773.65,4.195805136330266e-05
Customers_4522-AKYLR,4.193365062597394e-05
Customers_4061-UKJWL,4.1922903081543e-05
TotalCharges_228.4,4.18899897614734e-05
TotalCharges_5581.05,4.188783692309859e-05
Customers_5956-VKDTT,4.188524914782098e-05
Customers_2969-QWUBZ,4.1865729851746964e-05
Customers_3030-ZKIWL,4.1848021201439065e-05
TotalCharges_38.45,4.184531486960954e-05
Customers_3771-PZOBW,4.173263814006241e-05
Customers_1320-REHCS,4.1708572397488865e-05
Customers_5519-NPHVG,4.169019500606567e-05
TotalCharges_181.1,4.168714170596834e-05
Customers_5778-BVOFB,4.167323245054956e-05
Customers_1427-VERSM,4.16449755832138e-05
Customers_2465-BLLEU,4.164197652275215e-05
TotalCharges_181.7,4.162501194158955e-05
TotalCharges_2130.55,4.153074344204109e-05
Customers_4465-VDKIQ,4.152546735176651e-05
Customers_7563-BIUPC,4.1512410605167724e-05
TotalCharges_1096.25,4.1507755782490507e-05
TotalCharges_419.7,4.150768983414679e-05
Customers_8065-YKXKD,4.145553238556996e-05
Customers_0666-UXTJO,4.14340116811505e-05
TotalCharges_2659.45,4.1433995611154386e-05
Customers_4112-LUEIZ,4.139359541811484e-05
TotalCharges_81.1,4.138822310235917e-05
Customers_2832-KJCRD,4.133772774814993e-05
TotalCharges_452.7,4.1320957687010834e-05
TotalCharges_533.6,4.131044830016307e-05
Customers_3439-GVUSX,4.129715970041888e-05
TotalCharges_360.55,4.1256244056535546e-05
TotalCharges_484.05,4.123345983484968e-05
TotalCharges_130.15,4.1221874426724135e-05
TotalCharges_3474.05,4.120028176342915e-05
TotalCharges_86,4.114532251709032e-05
TotalCharges_460.25,4.113403654035897e-05
Customers_1685-BQULA,4.112760889793951e-05
Customers_8645-KWHJO,4.107107721183189e-05
Customers_2205-YMZZJ,4.104481675602556e-05
TotalCharges_331.85,4.1041265687769646e-05
Customers_1564-NTYXF,4.0975447832836556e-05
Customers_1624-NALOJ,4.091269578534531e-05
Customers_2654-VBVPB,4.0886455757611455e-05
Customers_7156-MHUGY,4.0870357982922955e-05
Customers_9026-LHEVG,4.0865915747771805e-05
Customers_7216-EWTRS,4.085900131992203e-05
Customers_7493-TPUWZ,4.077251076504906e-05
Customers_9415-TPKRV,4.075325797377369e-05
Customers_7850-VWJUU,4.074321080699602e-05
TotalCharges_5038.15,4.0691970477778963e-05
TotalCharges_97,4.068041452504124e-05
Customers_4587-NUKOX,4.0657902684898584e-05
Customers_0326-VDYXE,4.065637421538166e-05
Customers_4431-EDMIQ,4.061007295415789e-05
Customers_9552-TGUZV,4.060188587044703e-05
Customers_7294-TMAOP,4.0558014402892094e-05
TotalCharges_1094.5,4.0534540847290844e-05
TotalCharges_1882.55,4.052582476769297e-05
TotalCharges_1205.5,4.0517725936723154e-05
TotalCharges_2210.2,4.0512217913133645e-05
TotalCharges_3439,4.049363391643865e-05
Customers_1977-STDKI,4.0476090843425925e-05
Customers_4824-GUCBY,4.047484712681586e-05
TotalCharges_3741.85,4.044743645907789e-05
TotalCharges_82.15,4.04388878422879e-05
TotalCharges_4014.6,4.042779570385089e-05
Customers_5948-UJZLF,4.040760624069463e-05
TotalCharges_4613.95,4.0400930430453745e-05
Customers_2347-WKKAE,4.037907758251309e-05
Customers_6022-KOUQO,4.037439756845473e-05
TotalCharges_4370.75,4.037252148879808e-05
Customers_9108-EJFJP,4.03706726788931e-05
TotalCharges_101.65,4.035110014268892e-05
Customers_4851-BQDNX,4.032957318835866e-05
TotalCharges_1559.25,4.0329461819305724e-05
Customers_7291-CDTMJ,4.0307580400867814e-05
Customers_1304-BCCFO,4.026354352024835e-05
TotalCharges_2570.2,4.025238391431138e-05
TotalCharges_152.7,4.0252021340423576e-05
Customers_7126-RBHSD,4.0246672388095716e-05
TotalCharges_253,4.024524210734552e-05
TotalCharges_317.25,4.024444059603133e-05
Customers_8535-SFUTN,4.022046722591183e-05
TotalCharges_2048.8,4.018671222591588e-05
Customers_3494-JCHRQ,4.017695057836909e-05
Customers_4468-KAZHE,4.016187317746566e-05
Customers_8344-WFMFH,4.015542001970325e-05
Customers_9837-BMCLM,4.012938716563994e-05
TotalCharges_4586.15,4.010755283791718e-05
Customers_9971-ZWPBF,4.010312209784868e-05
Customers_5172-MIGPM,4.0087442560451235e-05
Customers_7129-CAKJW,4.0051704133013106e-05
TotalCharges_3557.7,4.001194621064037e-05
TotalCharges_4889.2,3.9962184885001814e-05
Customers_2055-PDADH,3.9941968104958174e-05
TotalCharges_775.3,3.990153924547044e-05
Customers_3688-FTHLT,3.988769852643369e-05
TotalCharges_369.15,3.9792876547770804e-05
TotalCharges_129.6,3.974394581705182e-05
TotalCharges_340.85,3.973265335426917e-05
Customers_3192-LNKRK,3.9702790153750623e-05
TotalCharges_956.65,3.964862402421619e-05
Customers_1422-DGUBX,3.961533400759875e-05
Customers_5383-MMTWC,3.957542236003483e-05
Customers_0999-QXNSA,3.94789620789726e-05
TotalCharges_505.95,3.94589850691707e-05
Customers_7488-MXJIV,3.944476337271245e-05
TotalCharges_4889.3,3.940393244927529e-05
TotalCharges_3440.25,3.940082570465257e-05
Customers_1846-XWOQN,3.939265684281164e-05
Customers_8644-XLFBW,3.935667488353314e-05
Customers_3258-SANFR,3.9336309396254857e-05
TotalCharges_5611.7,3.9319424097812546e-05
Customers_8414-MYSHR,3.929938529118455e-05
TotalCharges_370.4,3.929504436721556e-05
TotalCharges_149.05,3.9286252758770236e-05
Customers_7310-EGVHZ,3.925790795324009e-05
Customers_4869-EPIUS,3.919870832217032e-05
Customers_0259-GBZSH,3.9194429504536786e-05
TotalCharges_981.45,3.9151167587238986e-05
TotalCharges_233.7,3.914025809027721e-05
TotalCharges_381.3,3.913525298556498e-05
Customers_8566-YPRGL,3.912798653205461e-05
Customers_1548-FEHVL,3.9115046153670486e-05
TotalCharges_1857.25,3.910843822518221e-05
Customers_8388-FYNPZ,3.909746943590719e-05
TotalCharges_1442.2,3.907336213814526e-05
Customers_7096-UCLNH,3.9068210442543626e-05
Customers_1047-NNCBF,3.905591895410587e-05
TotalCharges_49,3.904408554307222e-05
TotalCharges_1358.6,3.9043471149641774e-05
TotalCharges_1929,3.903703784928767e-05
Customers_2615-YVMYX,3.901718893996697e-05
TotalCharges_276.5,3.898777448491354e-05
TotalCharges_1165.6,3.89749753876641e-05
Customers_4138-NAXED,3.897446601428583e-05
Customers_1618-CFHME,3.896398667617707e-05
Customers_1641-RQDAY,3.895483907481279e-05
TotalCharges_669,3.8947776678407025e-05
Customers_4001-TSBTV,3.889720913216532e-05
Customers_6416-YJTTB,3.8857042451049936e-05
Customers_1803-BGNBD,3.8848511849669655e-05
Customers_5134-IKDAY,3.881829535257159e-05
TotalCharges_4952.95,3.879988959998691e-05
TotalCharges_279.55,3.8791652408144586e-05
Customers_1415-YFWLT,3.8773145407185515e-05
TotalCharges_4599.15,3.87249213856815e-05
TotalCharges_502.6,3.871421361321887e-05
TotalCharges_2939.8,3.871059094532328e-05
Customers_3446-QDSZF,3.870250778405203e-05
Customers_6847-KJLTS,3.864988098941986e-05
Customers_5423-BHIXO,3.863791987697121e-05
TotalCharges_73.55,3.863732923037537e-05
TotalCharges_419.35,3.862659639323675e-05
Customers_0754-UKWQP,3.8624605882786035e-05
TotalCharges_333.65,3.861073865531448e-05
TotalCharges_5315.1,3.846844515882283e-05
Customers_5999-LCXAO,3.846381136258274e-05
TotalCharges_2723.15,3.8463723619799004e-05
Customers_5916-QEWPT,3.844790951208533e-05
TotalCharges_6339.45,3.8447628226033735e-05
TotalCharges_144.55,3.8419286022390125e-05
Customers_0701-RFGFI,3.8404915430821946e-05
Customers_1928-BXYIV,3.840488816243148e-05
Customers_5568-DMXZS,3.832400602367892e-05
Customers_7009-LGECI,3.83233309182121e-05
TotalCharges_5409.75,3.829901058319834e-05
Customers_2607-FBDFF,3.8285143542156104e-05
TotalCharges_4747.85,3.826508218967633e-05
TotalCharges_3726.15,3.823126085849612e-05
Customers_9689-PTNPG,3.818642399619168e-05
TotalCharges_313.45,3.817353228457986e-05
Customers_6161-UUUTA,3.8162650120450595e-05
TotalCharges_1434.6,3.8158440362049996e-05
Customers_8490-BXHEO,3.8154788408041585e-05
TotalCharges_147.8,3.81274564404501e-05
Customers_9441-QHEVC,3.8089473381314576e-05
TotalCharges_979.05,3.805582868806376e-05
Customers_8062-YBDOE,3.804936848368413e-05
Customers_9488-HGMJH,3.804712786895804e-05
Customers_2853-CWQFQ,3.804512892643492e-05
Customers_0929-HYQEW,3.802972190070658e-05
TotalCharges_477.7,3.799583960943949e-05
Customers_7967-HYCDE,3.7992684063491654e-05
TotalCharges_3211.9,3.797779362987154e-05
Customers_4989-LIXVT,3.796619643641857e-05
Customers_0325-XBFAC,3.7937338812577454e-05
Customers_0295-QVKPB,3.789159291142481e-05
Customers_2672-HUYVI,3.7826097835756423e-05
TotalCharges_123.05,3.7816720526021326e-05
TotalCharges_3532.85,3.780402994428228e-05
TotalCharges_2263.45,3.7797707451911984e-05
TotalCharges_1781.35,3.779451083648256e-05
Customers_5816-SCGFC,3.7792333222671624e-05
Customers_5981-ZVXOT,3.778953306242053e-05
Customers_2240-HSJQD,3.777003342463511e-05
Customers_6362-QHAFM,3.776924878566216e-05
TotalCharges_330.8,3.7759833363289776e-05
TotalCharges_206.15,3.7722035793043994e-05
TotalCharges_1438.05,3.771612350559389e-05
TotalCharges_408.25,3.767619291985075e-05
Customers_4550-EVXNY,3.759652306498709e-05
TotalCharges_2877.95,3.7548007847370195e-05
Customers_0356-ERHVT,3.7534508124629615e-05
TotalCharges_3829.75,3.752141750407378e-05
Customers_1855-AGAWH,3.748107621814056e-05
TotalCharges_174.8,3.7459361364818055e-05
Customers_5649-RXQTV,3.7426710884289786e-05
TotalCharges_1747.2,3.741356879212083e-05
Customers_7077-XJMET,3.7338430157748506e-05
Customers_3082-VQXNH,3.7308856792756185e-05
Customers_2081-KJSQF,3.7307238093531016e-05
TotalCharges_209.9,3.7268429295081135e-05
TotalCharges_793.55,3.724855012664869e-05
Customers_8010-EZLOU,3.724532549018491e-05
Customers_9761-XUJWD,3.722369941051958e-05
TotalCharges_184.65,3.721790699547502e-05
Customers_1579-KLYDT,3.72032062075223e-05
